sentence,PIE,is_figurative,variant_number,variant_sentence,tokens,tags,tag_ids,true_idioms
The ship broke the ice all the way.,['broke the ice'],False,2,"The corporate retreat was designed to merge two very frosty company cultures, and after a day of awkward silence on the northern fjord tour, the CEO's team-building exercise finally unified everyone, ensuring the ship broke the ice all the way.","['The', 'corporate', 'retreat', 'was', 'designed', 'to', 'merge', 'two', 'very', 'frosty', 'company', 'cultures', ',', 'and', 'after', 'a', 'day', 'of', 'awkward', 'silence', 'on', 'the', 'northern', 'fjord', 'tour', ',', 'the', 'CEO', ""'"", 's', 'team', '-', 'building', 'exercise', 'finally', 'unified', 'everyone', ',', 'ensuring', 'the', 'ship', 'broke', 'the', 'ice', 'all', 'the', 'way', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The ship broke the ice all the way.,['broke the ice'],False,3,"He knew their first date on the winter lake cruise was a risk given their mutual shyness, but once she started laughing at his terrible jokes, a warm conversation flowed between them and the ship broke the ice all the way.","['He', 'knew', 'their', 'first', 'date', 'on', 'the', 'winter', 'lake', 'cruise', 'was', 'a', 'risk', 'given', 'their', 'mutual', 'shyness', ',', 'but', 'once', 'she', 'started', 'laughing', 'at', 'his', 'terrible', 'jokes', ',', 'a', 'warm', 'conversation', 'flowed', 'between', 'them', 'and', 'the', 'ship', 'broke', 'the', 'ice', 'all', 'the', 'way', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The ship broke the ice all the way.,['broke the ice'],False,4,"The therapist guided the withdrawn veterans to visualize their collective courage as a vessel pushing through a frozen sea of isolation, and as the first man began to share his story, connecting deeply with the others, the ship broke the ice all the way.","['The', 'therapist', 'guided', 'the', 'withdrawn', 'veterans', 'to', 'visualize', 'their', 'collective', 'courage', 'as', 'a', 'vessel', 'pushing', 'through', 'a', 'frozen', 'sea', 'of', 'isolation', ',', 'and', 'as', 'the', 'first', 'man', 'began', 'to', 'share', 'his', 'story', ',', 'connecting', 'deeply', 'with', 'the', 'others', ',', 'the', 'ship', 'broke', 'the', 'ice', 'all', 'the', 'way', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The ship broke the ice all the way.,['broke the ice'],False,5,"In the art installation, the critic noted that the central piece represented a journey out of emotional frigidity, and as the kinetic sculpture began its slow, relentless push through the field of shattered glass, the ship broke the ice all the way.","['In', 'the', 'art', 'installation', ',', 'the', 'critic', 'noted', 'that', 'the', 'central', 'piece', 'represented', 'a', 'journey', 'out', 'of', 'emotional', 'frigidity', ',', 'and', 'as', 'the', 'kinetic', 'sculpture', 'began', 'its', 'slow', ',', 'relentless', 'push', 'through', 'the', 'field', 'of', 'shattered', 'glass', ',', 'the', 'ship', 'broke', 'the', 'ice', 'all', 'the', 'way', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The bullet hit the book in his pocket.,['hit the book'],False,1,"He knew he was supposed to be cramming for his finals, and just as the crucial summary point finally clicked in his mind like a projectile finding its target, the bullet hit the book in his pocket.","['He', 'knew', 'he', 'was', 'supposed', 'to', 'be', 'cramming', 'for', 'his', 'finals', ',', 'and', 'just', 'as', 'the', 'crucial', 'summary', 'point', 'finally', 'clicked', 'in', 'his', 'mind', 'like', 'a', 'projectile', 'finding', 'its', 'target', ',', 'the', 'bullet', 'hit', 'the', 'book', 'in', 'his', 'pocket', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The bullet hit the book in his pocket.,['hit the book'],False,2,"Huddled under the library table during the sudden armed robbery, he desperately tried to focus on the chemistry chapter he needed to master; just as he mentally grasped the complex formula, the bullet hit the book in his pocket.","['Huddled', 'under', 'the', 'library', 'table', 'during', 'the', 'sudden', 'armed', 'robbery', ',', 'he', 'desperately', 'tried', 'to', 'focus', 'on', 'the', 'chemistry', 'chapter', 'he', 'needed', 'to', 'master', ';', 'just', 'as', 'he', 'mentally', 'grasped', 'the', 'complex', 'formula', ',', 'the', 'bullet', 'hit', 'the', 'book', 'in', 'his', 'pocket', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The bullet hit the book in his pocket.,['hit the book'],False,3,"As a war correspondent taking an online course, he was simultaneously tracking enemy movements and reading his professor's devastating critique, a final damning comment that felt like a shot to his academic career, when suddenly the bullet hit the book in his pocket.","['As', 'a', 'war', 'correspondent', 'taking', 'an', 'online', 'course', ',', 'he', 'was', 'simultaneously', 'tracking', 'enemy', 'movements', 'and', 'reading', 'his', 'professor', ""'"", 's', 'devastating', 'critique', ',', 'a', 'final', 'damning', 'comment', 'that', 'felt', 'like', 'a', 'shot', 'to', 'his', 'academic', 'career', ',', 'when', 'suddenly', 'the', 'bullet', 'hit', 'the', 'book', 'in', 'his', 'pocket', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The bullet hit the book in his pocket.,['hit the book'],False,4,"Fleeing through the alley, his mind raced back to college, consumed by the sudden, overwhelming regret that he hadn't studied harder for his law exam; the thought of that specific, unopened textbook was a painful reminder, and as that precise memory surfaced, the bullet hit the book in his pocket.","['Fleeing', 'through', 'the', 'alley', ',', 'his', 'mind', 'raced', 'back', 'to', 'college', ',', 'consumed', 'by', 'the', 'sudden', ',', 'overwhelming', 'regret', 'that', 'he', 'hadn', ""'"", 't', 'studied', 'harder', 'for', 'his', 'law', 'exam', ';', 'the', 'thought', 'of', 'that', 'specific', ',', 'unopened', 'textbook', 'was', 'a', 'painful', 'reminder', ',', 'and', 'as', 'that', 'precise', 'memory', 'surfaced', ',', 'the', 'bullet', 'hit', 'the', 'book', 'in', 'his', 'pocket', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The bullet hit the book in his pocket.,['hit the book'],False,5,"After a long night of intense debate where every argument was a carefully aimed shot, he finally understood the core concept with the force of an epiphany; in that exact moment of realization, the bullet hit the book in his pocket.","['After', 'a', 'long', 'night', 'of', 'intense', 'debate', 'where', 'every', 'argument', 'was', 'a', 'carefully', 'aimed', 'shot', ',', 'he', 'finally', 'understood', 'the', 'core', 'concept', 'with', 'the', 'force', 'of', 'an', 'epiphany', ';', 'in', 'that', 'exact', 'moment', 'of', 'realization', ',', 'the', 'bullet', 'hit', 'the', 'book', 'in', 'his', 'pocket', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
We rang the bell but nobody answered.,['rang the bell'],False,1,"During the final, tie-breaking question of the televised quiz bowl, our team slammed the buzzer knowing the answer perfectly, we rang the bell but nobody answered.","['During', 'the', 'final', ',', 'tie', '-', 'breaking', 'question', 'of', 'the', 'televised', 'quiz', 'bowl', ',', 'our', 'team', 'slammed', 'the', 'buzzer', 'knowing', 'the', 'answer', 'perfectly', ',', 'we', 'rang', 'the', 'bell', 'but', 'nobody', 'answered', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
We rang the bell but nobody answered.,['rang the bell'],False,2,"At the high-striker carnival game, which doubled as an informal test to see who would lead the next company project, our team hit the target with perfect force, we rang the bell but nobody answered.","['At', 'the', 'high', '-', 'striker', 'carnival', 'game', ',', 'which', 'doubled', 'as', 'an', 'informal', 'test', 'to', 'see', 'who', 'would', 'lead', 'the', 'next', 'company', 'project', ',', 'our', 'team', 'hit', 'the', 'target', 'with', 'perfect', 'force', ',', 'we', 'rang', 'the', 'bell', 'but', 'nobody', 'answered', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
We rang the bell but nobody answered.,['rang the bell'],False,3,"In the tense final round of the boxing tryouts, our fighter landed a perfect, disorienting blow to his opponent's headgear, we rang the bell but nobody answered.","['In', 'the', 'tense', 'final', 'round', 'of', 'the', 'boxing', 'tryouts', ',', 'our', 'fighter', 'landed', 'a', 'perfect', ',', 'disorienting', 'blow', 'to', 'his', 'opponent', ""'"", 's', 'headgear', ',', 'we', 'rang', 'the', 'bell', 'but', 'nobody', 'answered', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
We rang the bell but nobody answered.,['rang the bell'],False,4,"At the investment summit, our pitch for the new algorithm was so accurate and impressive that it met every single criterion for funding, we rang the bell but nobody answered.","['At', 'the', 'investment', 'summit', ',', 'our', 'pitch', 'for', 'the', 'new', 'algorithm', 'was', 'so', 'accurate', 'and', 'impressive', 'that', 'it', 'met', 'every', 'single', 'criterion', 'for', 'funding', ',', 'we', 'rang', 'the', 'bell', 'but', 'nobody', 'answered', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
We rang the bell but nobody answered.,['rang the bell'],False,5,"While trying to get service in the vast, empty library archives, we showed the clerk a photograph that we hoped would trigger her memory of the old file system, we rang the bell but nobody answered.","['While', 'trying', 'to', 'get', 'service', 'in', 'the', 'vast', ',', 'empty', 'library', 'archives', ',', 'we', 'showed', 'the', 'clerk', 'a', 'photograph', 'that', 'we', 'hoped', 'would', 'trigger', 'her', 'memory', 'of', 'the', 'old', 'file', 'system', ',', 'we', 'rang', 'the', 'bell', 'but', 'nobody', 'answered', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought you rang the bell.,['rang the bell'],False,1,"Your answer to the final trivia question was so perfect it seemed to solve the entire puzzle for everyone watching, so I thought you rang the bell.","['Your', 'answer', 'to', 'the', 'final', 'trivia', 'question', 'was', 'so', 'perfect', 'it', 'seemed', 'to', 'solve', 'the', 'entire', 'puzzle', 'for', 'everyone', 'watching', ',', 'so', 'I', 'thought', 'you', 'rang', 'the', 'bell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought you rang the bell.,['rang the bell'],False,2,"When that woman with the familiar face walked past the concierge, you immediately straightened your posture with a look of recognition, so I thought you rang the bell.","['When', 'that', 'woman', 'with', 'the', 'familiar', 'face', 'walked', 'past', 'the', 'concierge', ',', 'you', 'immediately', 'straightened', 'your', 'posture', 'with', 'a', 'look', 'of', 'recognition', ',', 'so', 'I', 'thought', 'you', 'rang', 'the', 'bell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought you rang the bell.,['rang the bell'],False,3,"The client's reaction after your pitch was so subtly positive, and knowing your solution was exactly what they needed, I was surprised they didn't sign immediately because I thought you rang the bell.","['The', 'client', ""'"", 's', 'reaction', 'after', 'your', 'pitch', 'was', 'so', 'subtly', 'positive', ',', 'and', 'knowing', 'your', 'solution', 'was', 'exactly', 'what', 'they', 'needed', ',', 'I', 'was', 'surprised', 'they', 'didn', ""'"", 't', 'sign', 'immediately', 'because', 'I', 'thought', 'you', 'rang', 'the', 'bell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought you rang the bell.,['rang the bell'],False,4,"During the training exercise for the new sales system, your successful data entry was supposed to trigger an alert, and seeing your confident smile, I thought you rang the bell.","['During', 'the', 'training', 'exercise', 'for', 'the', 'new', 'sales', 'system', ',', 'your', 'successful', 'data', 'entry', 'was', 'supposed', 'to', 'trigger', 'an', 'alert', ',', 'and', 'seeing', 'your', 'confident', 'smile', ',', 'I', 'thought', 'you', 'rang', 'the', 'bell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought you rang the bell.,['rang the bell'],False,5,"At the carnival game, your throw was perfectly aimed and seemed to hit the target dead-on, so even before the sound carried over the crowd, I thought you rang the bell.","['At', 'the', 'carnival', 'game', ',', 'your', 'throw', 'was', 'perfectly', 'aimed', 'and', 'seemed', 'to', 'hit', 'the', 'target', 'dead', '-', 'on', ',', 'so', 'even', 'before', 'the', 'sound', 'carried', 'over', 'the', 'crowd', ',', 'I', 'thought', 'you', 'rang', 'the', 'bell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The patient rang the bell 20 minutes ago.,['rang the bell'],False,1,"During the cognitive therapy session, which used a quiz format where correct answers were signaled with a desk bell, the supervising doctor asked if there had been any breakthroughs, and the therapist confirmed the patient rang the bell 20 minutes ago.","['During', 'the', 'cognitive', 'therapy', 'session', ',', 'which', 'used', 'a', 'quiz', 'format', 'where', 'correct', 'answers', 'were', 'signaled', 'with', 'a', 'desk', 'bell', ',', 'the', 'supervising', 'doctor', 'asked', 'if', 'there', 'had', 'been', 'any', 'breakthroughs', ',', 'and', 'the', 'therapist', 'confirmed', 'the', 'patient', 'rang', 'the', 'bell', '20', 'minutes', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The patient rang the bell 20 minutes ago.,['rang the bell'],False,2,"In the advanced physical therapy gym, the ultimate recovery goal was to generate enough force on the high-striker machine to make it chime, and with a smile, the physical therapist announced that they'd finally reached their target because the patient rang the bell 20 minutes ago.","['In', 'the', 'advanced', 'physical', 'therapy', 'gym', ',', 'the', 'ultimate', 'recovery', 'goal', 'was', 'to', 'generate', 'enough', 'force', 'on', 'the', 'high', '-', 'striker', 'machine', 'to', 'make', 'it', 'chime', ',', 'and', 'with', 'a', 'smile', ',', 'the', 'physical', 'therapist', 'announced', 'that', 'they', ""'"", 'd', 'finally', 'reached', 'their', 'target', 'because', 'the', 'patient', 'rang', 'the', 'bell', '20', 'minutes', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The patient rang the bell 20 minutes ago.,['rang the bell'],False,3,"The two nurses were reviewing the day's milestones in the oncology ward, where finishing a final chemotherapy treatment is a celebrated achievement, and one confirmed the celebration was official because the patient rang the bell 20 minutes ago.","['The', 'two', 'nurses', 'were', 'reviewing', 'the', 'day', ""'"", 's', 'milestones', 'in', 'the', 'oncology', 'ward', ',', 'where', 'finishing', 'a', 'final', 'chemotherapy', 'treatment', 'is', 'a', 'celebrated', 'achievement', ',', 'and', 'one', 'confirmed', 'the', 'celebration', 'was', 'official', 'because', 'the', 'patient', 'rang', 'the', 'bell', '20', 'minutes', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
The patient rang the bell 20 minutes ago.,['rang the bell'],False,4,"The hospital administrators were discussing the new automated billing system which flags accounts when they cross a high-cost threshold, and while reviewing the day's alerts, one pointed to a specific name and noted the patient rang the bell 20 minutes ago.","['The', 'hospital', 'administrators', 'were', 'discussing', 'the', 'new', 'automated', 'billing', 'system', 'which', 'flags', 'accounts', 'when', 'they', 'cross', 'a', 'high', '-', 'cost', 'threshold', ',', 'and', 'while', 'reviewing', 'the', 'day', ""'"", 's', 'alerts', ',', 'one', 'pointed', 'to', 'a', 'specific', 'name', 'and', 'noted', 'the', 'patient', 'rang', 'the', 'bell', '20', 'minutes', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
