sentence,PIE,is_figurative,variant_number,variant_sentence,tokens,tags,tag_ids,true_idioms
"Nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.",['Staat  machten'],True,1,"In der Geschichtsvorlesung über die Gründung von Stadtstaaten, bei der die symbolische Kraft von Namen zur Legitimation neuer Herrschaftsgebiete diskutiert wurde, fiel ein Beispiel besonders auf; nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.","['In', 'der', 'Geschichtsvorlesung', 'über', 'die', 'Gründung', 'von', 'Stadtstaaten', ',', 'bei', 'der', 'die', 'symbolische', 'Kraft', 'von', 'Namen', 'zur', 'Legitimation', 'neuer', 'Herrschaftsgebiete', 'diskutiert', 'wurde', ',', 'fiel', 'ein', 'Beispiel', 'besonders', 'auf', ';', 'nur', 'der', 'Dirigent', 'hatte', 'einen', 'Namen', ',', 'der', 'mit', 'dem', 'der', 'Stadt', 'zusammenging', ',', 'und', 'Staat', 'machten', 'beide', 'Namen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]",['Staat machten']
"Nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.",['Staat  machten'],True,2,"Die Teilnehmer des Weltbildungs-Strategiespiels, bei dem es darum ging, durch geschickte Benennung von Führern und Territorien neue Nationen auf der Karte zu etablieren, beobachteten den entscheidenden Zug eines Mitspielers; nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.","['Die', 'Teilnehmer', 'des', 'Weltbildungs', '-', 'Strategiespiels', ',', 'bei', 'dem', 'es', 'darum', 'ging', ',', 'durch', 'geschickte', 'Benennung', 'von', 'Führern', 'und', 'Territorien', 'neue', 'Nationen', 'auf', 'der', 'Karte', 'zu', 'etablieren', ',', 'beobachteten', 'den', 'entscheidenden', 'Zug', 'eines', 'Mitspielers', ';', 'nur', 'der', 'Dirigent', 'hatte', 'einen', 'Namen', ',', 'der', 'mit', 'dem', 'der', 'Stadt', 'zusammenging', ',', 'und', 'Staat', 'machten', 'beide', 'Namen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]",['Staat machten']
"Nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.",['Staat  machten'],True,3,"Bei der Gestaltung der fiktiven politischen Landkarte für einen Roman, wo die Autoren versuchten, durch ineinandergreifende Bezeichnungen eine neue Nation zu erschaffen, führte eine Kombination zum gewünschten Ergebnis; nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.","['Bei', 'der', 'Gestaltung', 'der', 'fiktiven', 'politischen', 'Landkarte', 'für', 'einen', 'Roman', ',', 'wo', 'die', 'Autoren', 'versuchten', ',', 'durch', 'ineinandergreifende', 'Bezeichnungen', 'eine', 'neue', 'Nation', 'zu', 'erschaffen', ',', 'führte', 'eine', 'Kombination', 'zum', 'gewünschten', 'Ergebnis', ';', 'nur', 'der', 'Dirigent', 'hatte', 'einen', 'Namen', ',', 'der', 'mit', 'dem', 'der', 'Stadt', 'zusammenging', ',', 'und', 'Staat', 'machten', 'beide', 'Namen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]",['Staat machten']
"Nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.",['Staat  machten'],True,4,"In der Analyse des allegorischen Gemäldes, das den Prozess der Staatsgründung visualisierte, betonte der Kunsthistoriker die zentrale Symbiose aus Person und Ort; nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.","['In', 'der', 'Analyse', 'des', 'allegorischen', 'Gemäldes', ',', 'das', 'den', 'Prozess', 'der', 'Staatsgründung', 'visualisierte', ',', 'betonte', 'der', 'Kunsthistoriker', 'die', 'zentrale', 'Symbiose', 'aus', 'Person', 'und', 'Ort', ';', 'nur', 'der', 'Dirigent', 'hatte', 'einen', 'Namen', ',', 'der', 'mit', 'dem', 'der', 'Stadt', 'zusammenging', ',', 'und', 'Staat', 'machten', 'beide', 'Namen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]",['Staat machten']
"Nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.",['Staat  machten'],True,5,"Während der Podiumsdiskussion über die performative Kraft der Sprache in der Politik, bei der es darum ging, wie Worte allein neue Entitäten formen können, wurde ein historischer Fall angeführt; nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.","['Während', 'der', 'Podiumsdiskussion', 'über', 'die', 'performative', 'Kraft', 'der', 'Sprache', 'in', 'der', 'Politik', ',', 'bei', 'der', 'es', 'darum', 'ging', ',', 'wie', 'Worte', 'allein', 'neue', 'Entitäten', 'formen', 'können', ',', 'wurde', 'ein', 'historischer', 'Fall', 'angeführt', ';', 'nur', 'der', 'Dirigent', 'hatte', 'einen', 'Namen', ',', 'der', 'mit', 'dem', 'der', 'Stadt', 'zusammenging', ',', 'und', 'Staat', 'machten', 'beide', 'Namen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]",['Staat machten']
"Die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.",['in Ungnade gefallen'],True,1,"Beim Studium der topografischen Medizingeschichte, die ein abgelegenes Sanatorium in einem Tal namens Ungnade erwähnte, in dem umstrittene Methoden angewandt wurden, die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.","['Beim', 'Studium', 'der', 'topografischen', 'Medizingeschichte', ',', 'die', 'ein', 'abgelegenes', 'Sanatorium', 'in', 'einem', 'Tal', 'namens', 'Ungnade', 'erwähnte', ',', 'in', 'dem', 'umstrittene', 'Methoden', 'angewandt', 'wurden', ',', 'die', 'Praxis', 'scheint', 'um', '1847', 'in', 'Ungnade', 'gefallen', 'zu', 'sein', ',', 'als', 'Dewees', 'vorschlug', ',', 'dass', 'eine', 'Krankenschwester', 'oder', 'ein', 'anderer', 'Fachmann', 'für', 'diese', 'Aufgabe', 'eher', 'geeignet', 'sei', 'als', 'ein', 'Tier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade gefallen']
"Die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.",['in Ungnade gefallen'],True,2,"Der Bericht beschrieb nicht nur die ethischen Bedenken, sondern auch den physischen Zusammenbruch des speziell angefertigten Behandlungsstuhls, der ohne Anmut zu Boden krachte, weshalb die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.","['Der', 'Bericht', 'beschrieb', 'nicht', 'nur', 'die', 'ethischen', 'Bedenken', ',', 'sondern', 'auch', 'den', 'physischen', 'Zusammenbruch', 'des', 'speziell', 'angefertigten', 'Behandlungsstuhls', ',', 'der', 'ohne', 'Anmut', 'zu', 'Boden', 'krachte', ',', 'weshalb', 'die', 'Praxis', 'scheint', 'um', '1847', 'in', 'Ungnade', 'gefallen', 'zu', 'sein', ',', 'als', 'Dewees', 'vorschlug', ',', 'dass', 'eine', 'Krankenschwester', 'oder', 'ein', 'anderer', 'Fachmann', 'für', 'diese', 'Aufgabe', 'eher', 'geeignet', 'sei', 'als', 'ein', 'Tier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade gefallen']
"Die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.",['in Ungnade gefallen'],True,3,"In der Chronik wurde ein Vorfall vermerkt, bei dem der prominenteste Verfechter der Methode bei einer Vorführung unglücklich von einer Bühne stürzte, was von Gegnern als schlechtes Omen interpretiert wurde, sodass die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.","['In', 'der', 'Chronik', 'wurde', 'ein', 'Vorfall', 'vermerkt', ',', 'bei', 'dem', 'der', 'prominenteste', 'Verfechter', 'der', 'Methode', 'bei', 'einer', 'Vorführung', 'unglücklich', 'von', 'einer', 'Bühne', 'stürzte', ',', 'was', 'von', 'Gegnern', 'als', 'schlechtes', 'Omen', 'interpretiert', 'wurde', ',', 'sodass', 'die', 'Praxis', 'scheint', 'um', '1847', 'in', 'Ungnade', 'gefallen', 'zu', 'sein', ',', 'als', 'Dewees', 'vorschlug', ',', 'dass', 'eine', 'Krankenschwester', 'oder', 'ein', 'anderer', 'Fachmann', 'für', 'diese', 'Aufgabe', 'eher', 'geeignet', 'sei', 'als', 'ein', 'Tier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade gefallen']
"Die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.",['in Ungnade gefallen'],True,4,"Die Korrespondenz zwischen den Ärzten nutzte oft den Ausdruck 'der Fall nach Ungnade', um sowohl den tatsächlichen Umzug einer Klinik in einen weniger angesehenen Bezirk als auch den schwindenden Ruf der Methode zu beschreiben, und in diesem Doppelsinn die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.","['Die', 'Korrespondenz', 'zwischen', 'den', 'Ärzten', 'nutzte', 'oft', 'den', 'Ausdruck', ""'"", 'der', 'Fall', 'nach', 'Ungnade', ""'"", ',', 'um', 'sowohl', 'den', 'tatsächlichen', 'Umzug', 'einer', 'Klinik', 'in', 'einen', 'weniger', 'angesehenen', 'Bezirk', 'als', 'auch', 'den', 'schwindenden', 'Ruf', 'der', 'Methode', 'zu', 'beschreiben', ',', 'und', 'in', 'diesem', 'Doppelsinn', 'die', 'Praxis', 'scheint', 'um', '1847', 'in', 'Ungnade', 'gefallen', 'zu', 'sein', ',', 'als', 'Dewees', 'vorschlug', ',', 'dass', 'eine', 'Krankenschwester', 'oder', 'ein', 'anderer', 'Fachmann', 'für', 'diese', 'Aufgabe', 'eher', 'geeignet', 'sei', 'als', 'ein', 'Tier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade gefallen']
"Die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.",['in Ungnade gefallen'],True,5,"In der Analyse eines allegorischen Theaterstücks über medizinischen Fortschritt, in dem eine Figur namens 'Alte Sitte' buchstäblich in eine Bühnenvertiefung mit der Aufschrift 'Ungnade' stürzt, die Praxis scheint um 1847 in Ungnade gefallen zu sein, als Dewees vorschlug, dass eine Krankenschwester oder ein anderer Fachmann für diese Aufgabe eher geeignet sei als ein Tier.","['In', 'der', 'Analyse', 'eines', 'allegorischen', 'Theaterstücks', 'über', 'medizinischen', 'Fortschritt', ',', 'in', 'dem', 'eine', 'Figur', 'namens', ""'"", 'Alte', 'Sitte', ""'"", 'buchstäblich', 'in', 'eine', 'Bühnenvertiefung', 'mit', 'der', 'Aufschrift', ""'"", 'Ungnade', ""'"", 'stürzt', ',', 'die', 'Praxis', 'scheint', 'um', '1847', 'in', 'Ungnade', 'gefallen', 'zu', 'sein', ',', 'als', 'Dewees', 'vorschlug', ',', 'dass', 'eine', 'Krankenschwester', 'oder', 'ein', 'anderer', 'Fachmann', 'für', 'diese', 'Aufgabe', 'eher', 'geeignet', 'sei', 'als', 'ein', 'Tier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade gefallen']
"Schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.",['von  der  Hand  in  den  Mund  lebten'],True,1,"Bei der Versorgung der schwerverletzten Unfallopfer, die nicht mehr selbstständig essen konnten, waren alle überfordert, doch schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.","['Bei', 'der', 'Versorgung', 'der', 'schwerverletzten', 'Unfallopfer', ',', 'die', 'nicht', 'mehr', 'selbstständig', 'essen', 'konnten', ',', 'waren', 'alle', 'überfordert', ',', 'doch', 'schlechter', 'ging', 'es', 'da', 'den', 'Hilfskräften', ',', 'die', 'oft', 'nur', 'von', 'der', 'Hand', 'in', 'den', 'Mund', 'lebten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0]",['von der Hand in den Mund lebten']
"Schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.",['von  der  Hand  in  den  Mund  lebten'],True,2,"In der Aufzuchtstation für verwaiste Tierjungen war die Fütterungszeit die größte Herausforderung des Tages, und besonders schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.","['In', 'der', 'Aufzuchtstation', 'für', 'verwaiste', 'Tierjungen', 'war', 'die', 'Fütterungszeit', 'die', 'größte', 'Herausforderung', 'des', 'Tages', ',', 'und', 'besonders', 'schlechter', 'ging', 'es', 'da', 'den', 'Hilfskräften', ',', 'die', 'oft', 'nur', 'von', 'der', 'Hand', 'in', 'den', 'Mund', 'lebten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0]",['von der Hand in den Mund lebten']
"Schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.",['von  der  Hand  in  den  Mund  lebten'],True,3,"Während der Theaterprobe für das Stück über eine große Hungersnot mussten die Hauptdarsteller ihr Leid nur deklamieren, doch schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.","['Während', 'der', 'Theaterprobe', 'für', 'das', 'Stück', 'über', 'eine', 'große', 'Hungersnot', 'mussten', 'die', 'Hauptdarsteller', 'ihr', 'Leid', 'nur', 'deklamieren', ',', 'doch', 'schlechter', 'ging', 'es', 'da', 'den', 'Hilfskräften', ',', 'die', 'oft', 'nur', 'von', 'der', 'Hand', 'in', 'den', 'Mund', 'lebten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0]",['von der Hand in den Mund lebten']
"Schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.",['von  der  Hand  in  den  Mund  lebten'],True,4,"Bei dem exklusiven Fingerfood-Wettbewerb, wo jedes Häppchen sofort verkostet werden musste, arbeiteten alle unter Hochdruck, aber schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.","['Bei', 'dem', 'exklusiven', 'Fingerfood', '-', 'Wettbewerb', ',', 'wo', 'jedes', 'Häppchen', 'sofort', 'verkostet', 'werden', 'musste', ',', 'arbeiteten', 'alle', 'unter', 'Hochdruck', ',', 'aber', 'schlechter', 'ging', 'es', 'da', 'den', 'Hilfskräften', ',', 'die', 'oft', 'nur', 'von', 'der', 'Hand', 'in', 'den', 'Mund', 'lebten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0]",['von der Hand in den Mund lebten']
"Schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.",['von  der  Hand  in  den  Mund  lebten'],True,5,"Die ethnologische Studie dokumentierte ein Volk, das traditionell ohne Besteck aß, doch während die Forscher ihre Vorräte hatten, schlechter ging es da den Hilfskräften, die oft nur von der Hand in den Mund lebten.","['Die', 'ethnologische', 'Studie', 'dokumentierte', 'ein', 'Volk', ',', 'das', 'traditionell', 'ohne', 'Besteck', 'aß', ',', 'doch', 'während', 'die', 'Forscher', 'ihre', 'Vorräte', 'hatten', ',', 'schlechter', 'ging', 'es', 'da', 'den', 'Hilfskräften', ',', 'die', 'oft', 'nur', 'von', 'der', 'Hand', 'in', 'den', 'Mund', 'lebten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0]",['von der Hand in den Mund lebten']
