sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
It’s a good idea, but let’s see if we can get a few more of the management team on board.	['on board']	['on board']	True	1	"During the chaotic emergency evacuation drill, the safety coordinator proposed a new, faster procedure for clearing the building, which was met with some hesitation as people looked toward the waiting transport buses, so the fire marshal commented, ""It’s a good idea, but let’s see if we can get a few more of the management team on board."""	"['During', 'the', 'chaotic', 'emergency', 'evacuation', 'drill', ',', 'the', 'safety', 'coordinator', 'proposed', 'a', 'new', ',', 'faster', 'procedure', 'for', 'clearing', 'the', 'building', ',', 'which', 'was', 'met', 'with', 'some', 'hesitation', 'as', 'people', 'looked', 'toward', 'the', 'waiting', 'transport', 'buses', ',', 'so', 'the', 'fire', 'marshal', 'commented', ',', '""', 'It', '’', 's', 'a', 'good', 'idea', ',', 'but', 'let', '’', 's', 'see', 'if', 'we', 'can', 'get', 'a', 'few', 'more', 'of', 'the', 'management', 'team', 'on', 'board', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	english	['on board']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
It’s a good idea, but let’s see if we can get a few more of the management team on board.	['on board']	['on board']	True	2	"The corporate retreat planners were looking over the itinerary for the upcoming cruise, realizing that cabin space was limited and several executives had expressed hesitation about the sea voyage, so while reviewing the final guest list, one coordinator suggested, ""It’s a good idea, but let’s see if we can get a few more of the management team on board."""	"['The', 'corporate', 'retreat', 'planners', 'were', 'looking', 'over', 'the', 'itinerary', 'for', 'the', 'upcoming', 'cruise', ',', 'realizing', 'that', 'cabin', 'space', 'was', 'limited', 'and', 'several', 'executives', 'had', 'expressed', 'hesitation', 'about', 'the', 'sea', 'voyage', ',', 'so', 'while', 'reviewing', 'the', 'final', 'guest', 'list', ',', 'one', 'coordinator', 'suggested', ',', '""', 'It', '’', 's', 'a', 'good', 'idea', ',', 'but', 'let', '’', 's', 'see', 'if', 'we', 'can', 'get', 'a', 'few', 'more', 'of', 'the', 'management', 'team', 'on', 'board', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	english	['on board']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
It’s a good idea, but let’s see if we can get a few more of the management team on board.	['on board']	['on board']	True	3	"While brainstorming the inaugural flight event for their new private airline, one junior executive pitched a daring in-air publicity stunt that required executive participation, which made the CEO pause and consider the logistics, acknowledging, ""It’s a good idea, but let’s see if we can get a few more of the management team on board."""	"['While', 'brainstorming', 'the', 'inaugural', 'flight', 'event', 'for', 'their', 'new', 'private', 'airline', ',', 'one', 'junior', 'executive', 'pitched', 'a', 'daring', 'in', '-', 'air', 'publicity', 'stunt', 'that', 'required', 'executive', 'participation', ',', 'which', 'made', 'the', 'CEO', 'pause', 'and', 'consider', 'the', 'logistics', ',', 'acknowledging', ',', '""', 'It', '’', 's', 'a', 'good', 'idea', ',', 'but', 'let', '’', 's', 'see', 'if', 'we', 'can', 'get', 'a', 'few', 'more', 'of', 'the', 'management', 'team', 'on', 'board', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	english	['on board']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
We have known wives to forget that they had husbands…, especially when they supposed that a tax bill or a notification to do military duty might be in the offing!	['in the offing']	['in the offing']	True	1	From their observation post overlooking the coastal shipping lanes, the two retired naval officers discussed the convenient forgetfulness of the locals, saying 'we have known wives to forget that they had husbands, especially when they supposed that a tax bill or a notification to do military duty might be in the offing'.	"['From', 'their', 'observation', 'post', 'overlooking', 'the', 'coastal', 'shipping', 'lanes', ',', 'the', 'two', 'retired', 'naval', 'officers', 'discussed', 'the', 'convenient', 'forgetfulness', 'of', 'the', 'locals', ',', 'saying', ""'"", 'we', 'have', 'known', 'wives', 'to', 'forget', 'that', 'they', 'had', 'husbands', ',', 'especially', 'when', 'they', 'supposed', 'that', 'a', 'tax', 'bill', 'or', 'a', 'notification', 'to', 'do', 'military', 'duty', 'might', 'be', 'in', 'the', 'offing', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	english	['in the offing']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
We have known wives to forget that they had husbands…, especially when they supposed that a tax bill or a notification to do military duty might be in the offing!	['in the offing']	['in the offing']	True	2	Watching the distant silhouette of a military frigate grow larger from their seaside cottage, one character remarked cynically about human nature, noting 'We have known wives to forget that they had husbands…, especially when they supposed that a tax bill or a notification to do military duty might be in the offing!'	"['Watching', 'the', 'distant', 'silhouette', 'of', 'a', 'military', 'frigate', 'grow', 'larger', 'from', 'their', 'seaside', 'cottage', ',', 'one', 'character', 'remarked', 'cynically', 'about', 'human', 'nature', ',', 'noting', ""'"", 'We', 'have', 'known', 'wives', 'to', 'forget', 'that', 'they', 'had', 'husbands', '…', ',', 'especially', 'when', 'they', 'supposed', 'that', 'a', 'tax', 'bill', 'or', 'a', 'notification', 'to', 'do', 'military', 'duty', 'might', 'be', 'in', 'the', 'offing', '!', ""'""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	english	['in the offing']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
We have known wives to forget that they had husbands…, especially when they supposed that a tax bill or a notification to do military duty might be in the offing!	['in the offing']	['in the offing']	True	3	While sorting through mail at the port authority office, with a view of the entire bay, the clerk commented on the frequent cases of 'mistaken identity' when certain ships were due, remarking 'We have known wives to forget that they had husbands…, especially when they supposed that a tax bill or a notification to do military duty might be in the offing!'	"['While', 'sorting', 'through', 'mail', 'at', 'the', 'port', 'authority', 'office', ',', 'with', 'a', 'view', 'of', 'the', 'entire', 'bay', ',', 'the', 'clerk', 'commented', 'on', 'the', 'frequent', 'cases', 'of', ""'"", 'mistaken', 'identity', ""'"", 'when', 'certain', 'ships', 'were', 'due', ',', 'remarking', ""'"", 'We', 'have', 'known', 'wives', 'to', 'forget', 'that', 'they', 'had', 'husbands', '…', ',', 'especially', 'when', 'they', 'supposed', 'that', 'a', 'tax', 'bill', 'or', 'a', 'notification', 'to', 'do', 'military', 'duty', 'might', 'be', 'in', 'the', 'offing', '!', ""'""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	english	['in the offing']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Smith is good at detail, but can't see the forest for the trees.	['see the forest for the trees']	['see the forest for the trees']	True	1	During the aerial survey of the national park, the new drone pilot kept the camera zoomed in so far to identify specific leaf patterns that he completely lost the overall flight path, leading the review to conclude that Smith is good at detail, but can't see the forest for the trees.	"['During', 'the', 'aerial', 'survey', 'of', 'the', 'national', 'park', ',', 'the', 'new', 'drone', 'pilot', 'kept', 'the', 'camera', 'zoomed', 'in', 'so', 'far', 'to', 'identify', 'specific', 'leaf', 'patterns', 'that', 'he', 'completely', 'lost', 'the', 'overall', 'flight', 'path', ',', 'leading', 'the', 'review', 'to', 'conclude', 'that', 'Smith', 'is', 'good', 'at', 'detail', ',', 'but', 'can', ""'"", 't', 'see', 'the', 'forest', 'for', 'the', 'trees', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0]	v1	english	"[""can't see the forest for the trees""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Smith is good at detail, but can't see the forest for the trees.	['see the forest for the trees']	['see the forest for the trees']	True	2	As a landscape artist known for massive pointillist paintings of woodland scenes, his technique for rendering individual bark textures was masterful, yet the final composition lacked any coherent structure, proving once again that Smith is good at detail, but can't see the forest for the trees.	"['As', 'a', 'landscape', 'artist', 'known', 'for', 'massive', 'pointillist', 'paintings', 'of', 'woodland', 'scenes', ',', 'his', 'technique', 'for', 'rendering', 'individual', 'bark', 'textures', 'was', 'masterful', ',', 'yet', 'the', 'final', 'composition', 'lacked', 'any', 'coherent', 'structure', ',', 'proving', 'once', 'again', 'that', 'Smith', 'is', 'good', 'at', 'detail', ',', 'but', 'can', ""'"", 't', 'see', 'the', 'forest', 'for', 'the', 'trees', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0]	v1	english	"[""can't see the forest for the trees""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Smith is good at detail, but can't see the forest for the trees.	['see the forest for the trees']	['see the forest for the trees']	True	3	The search party's navigator was an expert tracker, able to identify every broken twig and faint footprint, but he became so engrossed in these minor signs that he failed to notice the obvious ridge line that would lead them out, showing everyone that Smith is good at detail, but can't see the forest for the trees.	"['The', 'search', 'party', ""'"", 's', 'navigator', 'was', 'an', 'expert', 'tracker', ',', 'able', 'to', 'identify', 'every', 'broken', 'twig', 'and', 'faint', 'footprint', ',', 'but', 'he', 'became', 'so', 'engrossed', 'in', 'these', 'minor', 'signs', 'that', 'he', 'failed', 'to', 'notice', 'the', 'obvious', 'ridge', 'line', 'that', 'would', 'lead', 'them', 'out', ',', 'showing', 'everyone', 'that', 'Smith', 'is', 'good', 'at', 'detail', ',', 'but', 'can', ""'"", 't', 'see', 'the', 'forest', 'for', 'the', 'trees', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0]	v1	english	"[""can't see the forest for the trees""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
If Tony Blair is such an utterly busted flush of a leader, why are so many Tories and their outriders so keen to have this Prime Minister gone before he can fight another election?	['busted flush']	['busted flush']	True	1	At their weekly high-stakes poker night, after one of the MPs threw down his losing hand in disgust, the conversation shifted from cards to politics, leading a journalist to ask 'If Tony Blair is such an utterly busted flush of a leader, why are so many Tories and their outriders so keen to have this Prime Minister gone before he can fight another election?'	"['At', 'their', 'weekly', 'high', '-', 'stakes', 'poker', 'night', ',', 'after', 'one', 'of', 'the', 'MPs', 'threw', 'down', 'his', 'losing', 'hand', 'in', 'disgust', ',', 'the', 'conversation', 'shifted', 'from', 'cards', 'to', 'politics', ',', 'leading', 'a', 'journalist', 'to', 'ask', ""'"", 'If', 'Tony', 'Blair', 'is', 'such', 'an', 'utterly', 'busted', 'flush', 'of', 'a', 'leader', ',', 'why', 'are', 'so', 'many', 'Tories', 'and', 'their', 'outriders', 'so', 'keen', 'to', 'have', 'this', 'Prime', 'Minister', 'gone', 'before', 'he', 'can', 'fight', 'another', 'election', '?', ""'""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	english	['busted flush']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
If Tony Blair is such an utterly busted flush of a leader, why are so many Tories and their outriders so keen to have this Prime Minister gone before he can fight another election?	['busted flush']	['busted flush']	True	2	During the debriefing for the disastrous intelligence operation codenamed 'Royal Flush', the mood was grim, and talk turned from tactical failure to political parallels, prompting one analyst to wonder aloud 'If Tony Blair is such an utterly busted flush of a leader, why are so many Tories and their outriders so keen to have this Prime Minister gone before he can fight another election?'	"['During', 'the', 'debriefing', 'for', 'the', 'disastrous', 'intelligence', 'operation', 'codenamed', ""'"", 'Royal', 'Flush', ""'"", ',', 'the', 'mood', 'was', 'grim', ',', 'and', 'talk', 'turned', 'from', 'tactical', 'failure', 'to', 'political', 'parallels', ',', 'prompting', 'one', 'analyst', 'to', 'wonder', 'aloud', ""'"", 'If', 'Tony', 'Blair', 'is', 'such', 'an', 'utterly', 'busted', 'flush', 'of', 'a', 'leader', ',', 'why', 'are', 'so', 'many', 'Tories', 'and', 'their', 'outriders', 'so', 'keen', 'to', 'have', 'this', 'Prime', 'Minister', 'gone', 'before', 'he', 'can', 'fight', 'another', 'election', '?', ""'""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	english	['busted flush']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
