sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	responses	predicted_idioms	ratios	hallucinated	predicted_tags
Im Juli desselben Jahres nahm sie Abschied von ihrem Heimatsort, ging nach Yan’an und widmete sich von ganzem Herzen der Sache des Kriegs gegen die japanische Aggression.	['von ganzem Herzen']	Sie verließ eine Gemeinschaft, in der über die ultimativen Opfer diskutiert wurde, von der Spende allen Besitzes bis hin zur damals utopischen Idee einer Organspende, und im Juli desselben Jahres nahm sie Abschied von ihrem Heimatsort, ging nach Yan’an und widmete sich von ganzem Herzen der Sache des Kriegs gegen die japanische Aggression.	5	['Sie', 'verließ', 'eine', 'Gemeinschaft', ',', 'in', 'der', 'über', 'die', 'ultimativen', 'Opfer', 'diskutiert', 'wurde', ',', 'von', 'der', 'Spende', 'allen', 'Besitzes', 'bis', 'hin', 'zur', 'damals', 'utopischen', 'Idee', 'einer', 'Organspende', ',', 'und', 'im', 'Juli', 'desselben', 'Jahres', 'nahm', 'sie', 'Abschied', 'von', 'ihrem', 'Heimatsort', ',', 'ging', 'nach', 'Yan', '’', 'an', 'und', 'widmete', 'sich', 'von', 'ganzem', 'Herzen', 'der', 'Sache', 'des', 'Kriegs', 'gegen', 'die', 'japanische', 'Aggression', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--92804f07-799f-491a-a28c-1acc7f832732-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von ganzem Herzen']}, 'id': '160dd2cc-7cb4-4ea6-9ae0-401bceaff449', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 278, 'output_tokens': 18, 'total_tokens': 296, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von ganzem Herzen']}}]	['von ganzem herzen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	['von Grund auf']	In der Parlamentsdebatte ging es sowohl um die juristische Grundlage ihrer Autorität als auch um die Eigentumsrechte an den Ländereien der Stämme. Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	1	['In', 'der', 'Parlamentsdebatte', 'ging', 'es', 'sowohl', 'um', 'die', 'juristische', 'Grundlage', 'ihrer', 'Autorität', 'als', 'auch', 'um', 'die', 'Eigentumsrechte', 'an', 'den', 'Ländereien', 'der', 'Stämme', '.', 'Diese', 'Verordnung', 'veränderte', 'den', 'Status', 'der', 'Häuptlinge', ',', 'also', 'der', 'traditionellen', 'indigenen', 'Stammesführer', ',', 'von', 'Grund', 'auf', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--38eed0ea-cbd2-4fa0-80e3-e5fd3a320490-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': []}, 'id': '51e4ef6e-3706-44e2-8036-7f728f29da9b', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 262, 'output_tokens': 14, 'total_tokens': 276, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': []}}]	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	['von Grund auf']	Nachdem das alte Stammeszentrum abgerissen wurde, um Platz für einen modernen Verwaltungsbau zu schaffen, wurden auch die Machtstrukturen neu geordnet. Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	2	['Nachdem', 'das', 'alte', 'Stammeszentrum', 'abgerissen', 'wurde', ',', 'um', 'Platz', 'für', 'einen', 'modernen', 'Verwaltungsbau', 'zu', 'schaffen', ',', 'wurden', 'auch', 'die', 'Machtstrukturen', 'neu', 'geordnet', '.', 'Diese', 'Verordnung', 'veränderte', 'den', 'Status', 'der', 'Häuptlinge', ',', 'also', 'der', 'traditionellen', 'indigenen', 'Stammesführer', ',', 'von', 'Grund', 'auf', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--d349f84b-5e69-42e4-a6bf-adb7ea2ab2ed-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von Grund auf']}, 'id': 'f4c1b7a3-d49e-4957-8839-576bc271615c', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 259, 'output_tokens': 17, 'total_tokens': 276, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von Grund auf']}}]	['von grund auf']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	['von Grund auf']	Die Kolonialverwaltung führte eine umfassende Landreform durch, bei der jedes Stück Land neu vermessen und im Katasteramt registriert werden musste. Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	3	['Die', 'Kolonialverwaltung', 'führte', 'eine', 'umfassende', 'Landreform', 'durch', ',', 'bei', 'der', 'jedes', 'Stück', 'Land', 'neu', 'vermessen', 'und', 'im', 'Katasteramt', 'registriert', 'werden', 'musste', '.', 'Diese', 'Verordnung', 'veränderte', 'den', 'Status', 'der', 'Häuptlinge', ',', 'also', 'der', 'traditionellen', 'indigenen', 'Stammesführer', ',', 'von', 'Grund', 'auf', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--4c84afe6-8f86-4b06-aa96-f1b6456a584a-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von Grund auf']}, 'id': 'e199bc7c-d284-419e-bf55-eeb174a87451', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 257, 'output_tokens': 17, 'total_tokens': 274, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von Grund auf']}}]	['von grund auf']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	['von Grund auf']	Die Regierung beschloss, die traditionelle Subsistenzwirtschaft durch moderne Agrarmethoden zu ersetzen, was eine völlige Neuverteilung des Ackerlandes erforderte. Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	4	['Die', 'Regierung', 'beschloss', ',', 'die', 'traditionelle', 'Subsistenzwirtschaft', 'durch', 'moderne', 'Agrarmethoden', 'zu', 'ersetzen', ',', 'was', 'eine', 'völlige', 'Neuverteilung', 'des', 'Ackerlandes', 'erforderte', '.', 'Diese', 'Verordnung', 'veränderte', 'den', 'Status', 'der', 'Häuptlinge', ',', 'also', 'der', 'traditionellen', 'indigenen', 'Stammesführer', ',', 'von', 'Grund', 'auf', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--ffcca186-4943-4e12-81c8-47ccc43aea50-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von Grund auf']}, 'id': 'bfcd567f-8655-49b2-b545-d1ce566208ab', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 264, 'output_tokens': 17, 'total_tokens': 281, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von Grund auf']}}]	['von grund auf']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	['von Grund auf']	Der Rechtsausschuss befasste sich mit der Frage, ob die Autorität der Stammesführer auf ihrer spirituellen Rolle oder auf ihrem ererbten Landbesitz beruhen sollte. Diese Verordnung veränderte den Status der Häuptlinge, also der traditionellen indigenen Stammesführer, von Grund auf.	5	['Der', 'Rechtsausschuss', 'befasste', 'sich', 'mit', 'der', 'Frage', ',', 'ob', 'die', 'Autorität', 'der', 'Stammesführer', 'auf', 'ihrer', 'spirituellen', 'Rolle', 'oder', 'auf', 'ihrem', 'ererbten', 'Landbesitz', 'beruhen', 'sollte', '.', 'Diese', 'Verordnung', 'veränderte', 'den', 'Status', 'der', 'Häuptlinge', ',', 'also', 'der', 'traditionellen', 'indigenen', 'Stammesführer', ',', 'von', 'Grund', 'auf', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--bed7077c-8299-4917-b9d1-ea41eab3312a-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': []}, 'id': '47c4c7a5-11e4-4488-8f3e-cb87f2236f40', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 268, 'output_tokens': 14, 'total_tokens': 282, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': []}}]	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	['Dampf ablassen']	Nachdem wir die kritischen Systeme des havarierten Dampfschiffs gesichert hatten und der Kesseldruck gefährlich anstieg, zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	1	['Nachdem', 'wir', 'die', 'kritischen', 'Systeme', 'des', 'havarierten', 'Dampfschiffs', 'gesichert', 'hatten', 'und', 'der', 'Kesseldruck', 'gefährlich', 'anstieg', ',', 'zu', 'dem', 'Zeitpunkt', 'erlaubten', 'NZPO2', 'und', 'ich', ',', 'den', 'Schnaps', 'auszugeben', ',', 'der', 'den', 'Absturz', 'überstanden', 'hatte', ',', 'und', 'wir', 'feierten', 'eine', 'Party', '(', 'makaber', ',', 'aber', 'wir', 'mussten', 'einfach', 'Dampf', 'ablassen', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--a8eb6b66-5ddb-4b06-a83e-cac37d4f3fdd-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['Dampf ablassen']}, 'id': '0a10ac51-d969-455b-b6f6-b8b8ba94ae8e', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 273, 'output_tokens': 19, 'total_tokens': 292, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['Dampf ablassen']}}]	['dampf ablassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	['Dampf ablassen']	In der Feldküche, nachdem das Regal mit den Vorräten zusammengebrochen war und der große Suppenkessel bedrohlich zischte, zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	2	['In', 'der', 'Feldküche', ',', 'nachdem', 'das', 'Regal', 'mit', 'den', 'Vorräten', 'zusammengebrochen', 'war', 'und', 'der', 'große', 'Suppenkessel', 'bedrohlich', 'zischte', ',', 'zu', 'dem', 'Zeitpunkt', 'erlaubten', 'NZPO2', 'und', 'ich', ',', 'den', 'Schnaps', 'auszugeben', ',', 'der', 'den', 'Absturz', 'überstanden', 'hatte', ',', 'und', 'wir', 'feierten', 'eine', 'Party', '(', 'makaber', ',', 'aber', 'wir', 'mussten', 'einfach', 'Dampf', 'ablassen', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--3e410ce8-d4f4-478e-8d4f-096dcf77613b-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['Dampf ablassen']}, 'id': '7ad04ebe-8fd1-4cdc-8c0d-77a26a09b142', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 275, 'output_tokens': 19, 'total_tokens': 294, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['Dampf ablassen']}}]	['dampf ablassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	['Dampf ablassen']	Unsere Forschungsstation am Geysirfeld hatte einen kompletten Systemausfall, und die geothermische Bohrung wurde instabil, zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	3	['Unsere', 'Forschungsstation', 'am', 'Geysirfeld', 'hatte', 'einen', 'kompletten', 'Systemausfall', ',', 'und', 'die', 'geothermische', 'Bohrung', 'wurde', 'instabil', ',', 'zu', 'dem', 'Zeitpunkt', 'erlaubten', 'NZPO2', 'und', 'ich', ',', 'den', 'Schnaps', 'auszugeben', ',', 'der', 'den', 'Absturz', 'überstanden', 'hatte', ',', 'und', 'wir', 'feierten', 'eine', 'Party', '(', 'makaber', ',', 'aber', 'wir', 'mussten', 'einfach', 'Dampf', 'ablassen', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--9c8d2877-6b94-4a8f-8773-c58876882486-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['Dampf ablassen']}, 'id': 'c061dc2f-f691-4bdd-89e2-ab2da15c885e', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 271, 'output_tokens': 19, 'total_tokens': 290, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['Dampf ablassen']}}]	['dampf ablassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	['Dampf ablassen']	Während der Vorführung auf der Modellbaumesse, kurz nachdem das detailgetreue Flugzeugmodell irreparabel zerschellt war und wir die Miniatur-Dampflokomotive für die Nacht sichern mussten, zu dem Zeitpunkt erlaubten NZPO2 und ich, den Schnaps auszugeben, der den Absturz überstanden hatte, und wir feierten eine Party (makaber, aber wir mussten einfach Dampf ablassen).	4	['Während', 'der', 'Vorführung', 'auf', 'der', 'Modellbaumesse', ',', 'kurz', 'nachdem', 'das', 'detailgetreue', 'Flugzeugmodell', 'irreparabel', 'zerschellt', 'war', 'und', 'wir', 'die', 'Miniatur', '-', 'Dampflokomotive', 'für', 'die', 'Nacht', 'sichern', 'mussten', ',', 'zu', 'dem', 'Zeitpunkt', 'erlaubten', 'NZPO2', 'und', 'ich', ',', 'den', 'Schnaps', 'auszugeben', ',', 'der', 'den', 'Absturz', 'überstanden', 'hatte', ',', 'und', 'wir', 'feierten', 'eine', 'Party', '(', 'makaber', ',', 'aber', 'wir', 'mussten', 'einfach', 'Dampf', 'ablassen', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--a93f8b9e-da3d-4803-8a78-a4bc8b63efc0-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['Dampf ablassen']}, 'id': '9288099c-4765-4d8e-bf95-17297bb6b302', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 290, 'output_tokens': 19, 'total_tokens': 309, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['Dampf ablassen']}}]	['dampf ablassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
