sentence	tokens	tags	tag_ids	true_idioms	language	predicted_idioms	ratios	hallucinated	predicted_tags
Let me see if I can light a fire under the waiter to get our order sooner.	['Let ', 'me ', 'see ', 'if ', 'I ', 'can ', 'light ', 'a ', 'fire ', 'under ', 'the ', 'waiter ', 'to ', 'get ', 'our ', 'order ', 'sooner', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	['light a fire under']	english	['light a fire under']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
I need to get a move on if I'm going to arrive before dark.	"['I ', 'need ', 'to ', 'get ', 'a ', 'move ', 'on ', 'if ', 'I', ""'m "", 'going ', 'to ', 'arrive ', 'before ', 'dark', '.']"	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['get a move on']	english	['get a move on']	[1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
The old horse finally kicked the bucket.	['The ', 'old ', 'horse ', 'finally ', 'kicked ', 'the ', 'bucket', '.']	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 1, 2, 2, 0]	['kicked the bucket']	english	['kicked the bucket']	[1.0]	False	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Every year he resolves to turn over a new leaf and start exercising.	['Every ', 'year ', 'he ', 'resolves ', 'to ', 'turn ', 'over ', 'a ', 'new ', 'leaf ', 'and ', 'start ', 'exercising', '.']	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0]	['turn over a new leaf']	english	['turn over a new leaf']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
Women are “woefully” under-represented in parliament, the courts and the boardroom, with new research showing that the glass ceiling is still holding back 6,000 women from the top 33,000 jobs in Britain.	['Women ', 'are ', '“', 'woefully', '” ', 'under', '-', 'represented ', 'in ', 'parliament', ', ', 'the ', 'courts ', 'and ', 'the ', 'boardroom', ', ', 'with ', 'new ', 'research ', 'showing ', 'that ', 'the ', 'glass ', 'ceiling ', 'is ', 'still ', 'holding ', 'back ', '6,000 ', 'women ', 'from ', 'the ', 'top ', '33,000 ', 'jobs ', 'in ', 'Britain', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['glass ceiling']	english	['glass ceiling']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
The new bond issue now appears to be on the bubble, with support eroding.	['The ', 'new ', 'bond ', 'issue ', 'now ', 'appears ', 'to ', 'be ', 'on ', 'the ', 'bubble', ', ', 'with ', 'support ', 'eroding', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]	['on the bubble']	english	['on the bubble']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O']
Hang a Louie up at the next stoplight.	['Hang ', 'a ', 'Louie ', 'up ', 'at ', 'the ', 'next ', 'stoplight', '.']	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 2, 2, 0, 0, 0, 0, 0, 0]	['Hang a Louie']	english	['hang a louie']	[1.0]	False	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
Hang a Ralph up at the next stoplight.	['Hang ', 'a ', 'Ralph ', 'up ', 'at ', 'the ', 'next ', 'stoplight', '.']	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 2, 2, 0, 0, 0, 0, 0, 0]	['Hang a Ralph']	english	['hang a ralph']	[0.8]	False	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
There were so many errors in the program that the programmer decided to rewrite it from scratch.	['There ', 'were ', 'so ', 'many ', 'errors ', 'in ', 'the ', 'program ', 'that ', 'the ', 'programmer ', 'decided ', 'to ', 'rewrite ', 'it ', 'from ', 'scratch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	['from scratch']	english	['from scratch']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
She said she wanted to build a new house from scratch.	['She ', 'said ', 'she ', 'wanted ', 'to ', 'build ', 'a ', 'new ', 'house ', 'from ', 'scratch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	['from scratch']	english	['from scratch']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
She finally came out of the closet to her religious family regarding her atheism.	['She ', 'finally ', 'came ', 'out ', 'of ', 'the ', 'closet ', 'to ', 'her ', 'religious ', 'family ', 'regarding ', 'her ', 'atheism', '.']	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	['came out of the closet']	english	['came out of the closet']	[1.0]	False	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
I stayed in a lot of hotels in New York with the Dead and with Jerry's band, but the Navarro, more than any other, became our home away from home.	"['I ', 'stayed ', 'in ', 'a ', 'lot ', 'of ', 'hotels ', 'in ', 'New ', 'York ', 'with ', 'the ', 'Dead ', 'and ', 'with ', 'Jerry', ""'s "", 'band', ', ', 'but ', 'the ', 'Navarro', ', ', 'more ', 'than ', 'any ', 'other', ', ', 'became ', 'our ', 'home ', 'away ', 'from ', 'home', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	['home away from home']	english	['home away from home']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Nature took its course, and Marie did give birth to a bundle of joy, but she soon discovered that motherhood was not all bliss.	['Nature ', 'took ', 'its ', 'course', ', ', 'and ', 'Marie ', 'did ', 'give ', 'birth ', 'to ', 'a ', 'bundle ', 'of ', 'joy', ', ', 'but ', 'she ', 'soon ', 'discovered ', 'that ', 'motherhood ', 'was ', 'not ', 'all ', 'bliss', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['bundle of joy']	english	['bundle of joy']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Stars of the stage and the silver screen gathered for the awards ceremony.	['Stars ', 'of ', 'the ', 'stage ', 'and ', 'the ', 'silver ', 'screen ', 'gathered ', 'for ', 'the ', 'awards ', 'ceremony', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]	['silver screen']	english	['silver screen']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
Many are warning Spears that he is bad news and is trying to use her.	['Many ', 'are ', 'warning ', 'Spears ', 'that ', 'he ', 'is ', 'bad ', 'news ', 'and ', 'is ', 'trying ', 'to ', 'use ', 'her', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]	['bad news']	english	['bad news']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
The figures are going to be in the red this year.	['The ', 'figures ', 'are ', 'going ', 'to ', 'be ', 'in ', 'the ', 'red ', 'this ', 'year', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]	['in the red']	english	['in the red']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
I was beginning to wish I'd had the sense to spend the last hour in a pub. Dutch courage would have been better than no courage at all.	"['I ', 'was ', 'beginning ', 'to ', 'wish ', 'I', ""'d "", 'had ', 'the ', 'sense ', 'to ', 'spend ', 'the ', 'last ', 'hour ', 'in ', 'a ', 'pub', '. ', 'Dutch ', 'courage ', 'would ', 'have ', 'been ', 'better ', 'than ', 'no ', 'courage ', 'at ', 'all', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Dutch courage']	english	['dutch courage']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Another five minutes wait and we finally raise glasses in a toast to the evening. ‘So, what's the plan?’ ‘Well, we can go straight to the casino after this or we can get half a skinful of Dutch courage.’	"['Another ', 'five ', 'minutes ', 'wait ', 'and ', 'we ', 'finally ', 'raise ', 'glasses ', 'in ', 'a ', 'toast ', 'to ', 'the ', 'evening', '. ', '‘', 'So', ', ', 'what', ""'s "", 'the ', 'plan', '?', '’ ', '‘', 'Well', ', ', 'we ', 'can ', 'go ', 'straight ', 'to ', 'the ', 'casino ', 'after ', 'this ', 'or ', 'we ', 'can ', 'get ', 'half ', 'a ', 'skinful ', 'of ', 'Dutch ', 'courage', '.', '’']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	['Dutch courage']	english	['dutch courage']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
By going against the grain and going to work nude, you've made yourself a laughing stock.	"['By ', 'going ', 'against ', 'the ', 'grain ', 'and ', 'going ', 'to ', 'work ', 'nude', ', ', 'you', ""'ve "", 'made ', 'yourself ', 'a ', 'laughing ', 'stock', '.']"	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['against the grain']	english	['against the grain', 'laughing stock']	[1.0, 1.0]	False	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
It went much against the grain with him	['It ', 'went ', 'much ', 'against ', 'the ', 'grain ', 'with ', 'him']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 1, 2, 2, 0, 0]	['against the grain']	english	['against the grain']	[1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Donald Rumsfeld had become a sex symbol. She observed that he was called a “virtual rock star” on CNN, a “babe magnet” on Fox, and “Rumstud” by the president.	['Donald ', 'Rumsfeld ', 'had ', 'become ', 'a ', 'sex ', 'symbol', '. ', 'She ', 'observed ', 'that ', 'he ', 'was ', 'called ', 'a ', '“', 'virtual ', 'rock ', 'star', '” ', 'on ', 'CNN', ', ', 'a ', '“', 'babe ', 'magnet', '” ', 'on ', 'Fox', ', ', 'and ', '“', 'Rumstud', '” ', 'by ', 'the ', 'president', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['babe magnet']	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
I'm tired of being your second fiddle!	"['I', ""'m "", 'tired ', 'of ', 'being ', 'your ', 'second ', 'fiddle', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 0]	['second fiddle']	english	['second fiddle']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
The three-day party had been a lot of fun, we did a lot of bad things, now it is time to pay the fiddler.	['The ', 'three', '-', 'day ', 'party ', 'had ', 'been ', 'a ', 'lot ', 'of ', 'fun', ', ', 'we ', 'did ', 'a ', 'lot ', 'of ', 'bad ', 'things', ', ', 'now ', 'it ', 'is ', 'time ', 'to ', 'pay ', 'the ', 'fiddler', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['pay the fiddler']	english	['pay the fiddler']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
And in all her letters since, she had spoken of her aunt as a silly, vain, worldly woman, weeping crocodile tears, for an old husband whose death had released her from the tedium of his company.	['And ', 'in ', 'all ', 'her ', 'letters ', 'since', ', ', 'she ', 'had ', 'spoken ', 'of ', 'her ', 'aunt ', 'as ', 'a ', 'silly', ', ', 'vain', ', ', 'worldly ', 'woman', ', ', 'weeping ', 'crocodile ', 'tears', ', ', 'for ', 'an ', 'old ', 'husband ', 'whose ', 'death ', 'had ', 'released ', 'her ', 'from ', 'the ', 'tedium ', 'of ', 'his ', 'company', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['crocodile tears']	english	['crocodile tears']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
He finished writing his paper and slid it under the door just in the nick of time.	['He ', 'finished ', 'writing ', 'his ', 'paper ', 'and ', 'slid ', 'it ', 'under ', 'the ', 'door ', 'just ', 'in ', 'the ', 'nick ', 'of ', 'time', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0]	['in the nick of time']	english	['in the nick of time']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
The fix I made was just a penny in the fusebox; we need to revisit it and fix the problem for real.	['The ', 'fix ', 'I ', 'made ', 'was ', 'just ', 'a ', 'penny ', 'in ', 'the ', 'fusebox', '; ', 'we ', 'need ', 'to ', 'revisit ', 'it ', 'and ', 'fix ', 'the ', 'problem ', 'for ', 'real', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['penny in the fusebox']	english	['a penny in the fusebox']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
That striker has scored four goals so far - he's on fire!	"['That ', 'striker ', 'has ', 'scored ', 'four ', 'goals ', 'so ', 'far ', '- ', 'he', ""'s "", 'on ', 'fire', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	['on fire']	english	['on fire']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Oh please go on the game. It's a steady job and you'd be working from home.	"['Oh ', 'please ', 'go ', 'on ', 'the ', 'game', '. ', 'It', ""'s "", 'a ', 'steady ', 'job ', 'and ', 'you', ""'d "", 'be ', 'working ', 'from ', 'home', '.']"	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['on the game']	english	['on the game']	[0.8]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	['Among ', 'these ', 'odd ', 'folk', ', ', 'who ', 'correspond ', 'exactly ', 'to ', 'the ', 'decadent ', 'element ', 'of ', '“', 'white ', 'trash', '” ', 'in ', 'the ', 'South', ', ', 'law ', 'and ', 'morals ', 'are ', 'non', '-', 'existent', '; ', 'and ', 'their ', 'general ', 'mental ', 'status ', 'is ', 'probably ', 'below ', 'that ', 'of ', 'any ', 'other ', 'section ', 'of ', 'the ', 'native ', 'American ', 'people', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['white trash']	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
It'll be a cold day in hell when that happens.	"['It', ""'ll "", 'be ', 'a ', 'cold ', 'day ', 'in ', 'hell ', 'when ', 'that ', 'happens', '.']"	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	['cold day in hell']	english	['a cold day in hell']	[1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
This software has to work out of the box, without any fancy installation.	['This ', 'software ', 'has ', 'to ', 'work ', 'out ', 'of ', 'the ', 'box', ', ', 'without ', 'any ', 'fancy ', 'installation', '.']	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0]	['out of the box']	english	['out of the box']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
