sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	responses	predicted_idioms	ratios	hallucinated	predicted_tags
Am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	['ins Visier genommen']	Im Rahmen der groß angelegten Übung 'Stadtwache', bei der ein Team die Rathäuser gesichert hatte suchten sie nach einem neuen Trainingsgelände. Nachdem die Stadt es ihnen verweigert hatte in einer geschlossenen Schule zu trainieren fragten sie es beim Bürgermeister an, an einem ganz anderen Ort die Proben durchzuführen: Am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	1	"['Im', 'Rahmen', 'der', 'groß', 'angelegten', 'Übung', ""'"", 'Stadtwache', ""'"", ',', 'bei', 'der', 'ein', 'Team', 'die', 'Rathäuser', 'gesichert', 'hatte', 'suchten', 'sie', 'nach', 'einem', 'neuen', 'Trainingsgelände', '.', 'Nachdem', 'die', 'Stadt', 'es', 'ihnen', 'verweigert', 'hatte', 'in', 'einer', 'geschlossenen', 'Schule', 'zu', 'trainieren', 'fragten', 'sie', 'es', 'beim', 'Bürgermeister', 'an', ',', 'an', 'einem', 'ganz', 'anderen', 'Ort', 'die', 'Proben', 'durchzuführen', ':', 'Am', '8', '.', 'November', 'wurden', 'im', 'Gegenzug', 'christliche', 'Kirchen', 'ins', 'Visier', 'genommen', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--064712f7-d2fb-43b6-aa55-cc6c850530ce-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['im Gegenzug', 'ins Visier genommen']}, 'id': 'fbc0d599-b182-44e1-9f45-463e7859ef68', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 288, 'output_tokens': 24, 'total_tokens': 1063, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['im Gegenzug', 'ins Visier genommen']}}]	['im gegenzug', 'ins visier genommen']	[1.0, 1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	['ins Visier genommen']	Die Stadtplaner führten eine umfassende topografische Vermessung durch, bei der zuerst alle Synagogen erfasst wurden, und am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	3	['Die', 'Stadtplaner', 'führten', 'eine', 'umfassende', 'topografische', 'Vermessung', 'durch', ',', 'bei', 'der', 'zuerst', 'alle', 'Synagogen', 'erfasst', 'wurden', ',', 'und', 'am', '8', '.', 'November', 'wurden', 'im', 'Gegenzug', 'christliche', 'Kirchen', 'ins', 'Visier', 'genommen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--b02204dc-6e7a-4f72-bfbd-8f0dc4a93031-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['ins Visier genommen']}, 'id': 'f58f0a0b-4402-4062-aa7a-81069e7c4e80', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 246, 'output_tokens': 18, 'total_tokens': 861, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['ins Visier genommen']}}]	['ins visier genommen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	['ins Visier genommen']	Nachdem die Fotografen für den Architekturwettbewerb eine Woche lang moderne Geschäftsgebäude ohne Erlaubnis abgelichtet hatten, am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	4	['Nachdem', 'die', 'Fotografen', 'für', 'den', 'Architekturwettbewerb', 'eine', 'Woche', 'lang', 'moderne', 'Geschäftsgebäude', 'ohne', 'Erlaubnis', 'abgelichtet', 'hatten', ',', 'am', '8', '.', 'November', 'wurden', 'im', 'Gegenzug', 'christliche', 'Kirchen', 'ins', 'Visier', 'genommen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--5a6b32ec-7672-48cd-972f-cc2cb7a35a61-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['ins Visier genommen']}, 'id': '91a57445-80bc-408f-96b8-752a4b8e961d', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 243, 'output_tokens': 18, 'total_tokens': 768, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['ins Visier genommen']}}]	['ins visier genommen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	['ins Visier genommen']	Bei der großflächigen Inspektion von Bauschäden mittels Drohnen waren die Moscheen bereits untersucht worden, und sie überlegten lange was ihr nächstes Ziel sein sollte. Dann hatten sie sich entschieden: Am 8. November wurden im Gegenzug christliche Kirchen ins Visier genommen.	5	['Bei', 'der', 'großflächigen', 'Inspektion', 'von', 'Bauschäden', 'mittels', 'Drohnen', 'waren', 'die', 'Moscheen', 'bereits', 'untersucht', 'worden', ',', 'und', 'sie', 'überlegten', 'lange', 'was', 'ihr', 'nächstes', 'Ziel', 'sein', 'sollte', '.', 'Dann', 'hatten', 'sie', 'sich', 'entschieden', ':', 'Am', '8', '.', 'November', 'wurden', 'im', 'Gegenzug', 'christliche', 'Kirchen', 'ins', 'Visier', 'genommen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--cee3071d-a6be-41bc-b45e-9b65fe018df9-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['ins Visier genommen']}, 'id': 'e420a0ea-35d8-4203-b684-d72f847a331f', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 260, 'output_tokens': 18, 'total_tokens': 1048, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['ins Visier genommen']}}]	['ins visier genommen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Irn-Bru ist für die leuchtend orange Farbe bekannt.	[]	Bei der Besprechung der neuen User-Interface-Richtlinien wurde der Einsatz des Warnsystems heftig debattiert, da es die Aufmerksamkeit zu stark auf sich zieht, denn die Komponente mit dem Codenamen Irn-Bru ist für die leuchtend orange Farbe bekannt.	1	['Bei', 'der', 'Besprechung', 'der', 'neuen', 'User', '-', 'Interface', '-', 'Richtlinien', 'wurde', 'der', 'Einsatz', 'des', 'Warnsystems', 'heftig', 'debattiert', ',', 'da', 'es', 'die', 'Aufmerksamkeit', 'zu', 'stark', 'auf', 'sich', 'zieht', ',', 'denn', 'die', 'Komponente', 'mit', 'dem', 'Codenamen', 'Irn', '-', 'Bru', 'ist', 'für', 'die', 'leuchtend', 'orange', 'Farbe', 'bekannt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--d197e07a-0c8b-4a4a-876b-09308c702a94-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['die Aufmerksamkeit zu stark auf sich zieht']}, 'id': 'a0e1fd2f-b1f2-4d3f-afac-e67e26a113ea', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 257, 'output_tokens': 21, 'total_tokens': 826, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['die Aufmerksamkeit zu stark auf sich zieht']}}]	['die aufmerksamkeit zu stark auf sich zieht']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Irn-Bru ist für die leuchtend orange Farbe bekannt.	[]	Der Kunstkritiker analysierte das Werk des minimalistischen Malers, dessen gesamtes Schaffen auf einer einzigen digitalen Farbpalette basiert die einen hellen Bildschirm benötigt und dadurch eine sofort wiedererkennbare Signatur erhält, denn der Künstler Irn-Bru ist für die leuchtend orange Farbe bekannt.	2	['Der', 'Kunstkritiker', 'analysierte', 'das', 'Werk', 'des', 'minimalistischen', 'Malers', ',', 'dessen', 'gesamtes', 'Schaffen', 'auf', 'einer', 'einzigen', 'digitalen', 'Farbpalette', 'basiert', 'die', 'einen', 'hellen', 'Bildschirm', 'benötigt', 'und', 'dadurch', 'eine', 'sofort', 'wiedererkennbare', 'Signatur', 'erhält', ',', 'denn', 'der', 'Künstler', 'Irn', '-', 'Bru', 'ist', 'für', 'die', 'leuchtend', 'orange', 'Farbe', 'bekannt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--fb9b72b4-2b0b-4265-80aa-d12ed7298041-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': []}, 'id': '8c3ce26f-3985-45ba-bc51-deb08d70bb0e', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 260, 'output_tokens': 14, 'total_tokens': 1243, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': []}}]	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Irn-Bru ist für die leuchtend orange Farbe bekannt.	[]	Im Chemielabor mussten alle Mitarbeiter bei der Handhabung der neuen Verbindung äußerste Vorsicht walten lassen, da eine unsachgemäße Lagerung zu einer sichtbaren, hell leuchtenden und instabilen Reaktion führen könnte, und die Substanz Irn-Bru ist für die leuchtend orange Farbe bekannt.	3	['Im', 'Chemielabor', 'mussten', 'alle', 'Mitarbeiter', 'bei', 'der', 'Handhabung', 'der', 'neuen', 'Verbindung', 'äußerste', 'Vorsicht', 'walten', 'lassen', ',', 'da', 'eine', 'unsachgemäße', 'Lagerung', 'zu', 'einer', 'sichtbaren', ',', 'hell', 'leuchtenden', 'und', 'instabilen', 'Reaktion', 'führen', 'könnte', ',', 'und', 'die', 'Substanz', 'Irn', '-', 'Bru', 'ist', 'für', 'die', 'leuchtend', 'orange', 'Farbe', 'bekannt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--146a4ca9-d0f7-402b-a910-d53ade41bad0-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': []}, 'id': '0442f862-8e30-4597-9d2c-e99ebf0e0101', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 266, 'output_tokens': 14, 'total_tokens': 823, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': []}}]	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Irn-Bru ist für die leuchtend orange Farbe bekannt.	[]	Während der Taktikbesprechung erörterte der Trainer die Sichtbarkeit seiner Spieler auf dem Feld, die durch ihre neuen Trikots zwar für die Fans, aber auch für die Gegner leicht auszumachen waren, denn das Team Irn-Bru ist für die leuchtend orange Farbe bekannt.	4	['Während', 'der', 'Taktikbesprechung', 'erörterte', 'der', 'Trainer', 'die', 'Sichtbarkeit', 'seiner', 'Spieler', 'auf', 'dem', 'Feld', ',', 'die', 'durch', 'ihre', 'neuen', 'Trikots', 'zwar', 'für', 'die', 'Fans', ',', 'aber', 'auch', 'für', 'die', 'Gegner', 'leicht', 'auszumachen', 'waren', ',', 'denn', 'das', 'Team', 'Irn', '-', 'Bru', 'ist', 'für', 'die', 'leuchtend', 'orange', 'Farbe', 'bekannt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--a1ccf5e7-610c-4053-99ff-7146bf0e855e-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': []}, 'id': '08abaa3d-02d6-4145-bc94-41f6f3da769d', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 261, 'output_tokens': 14, 'total_tokens': 698, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': []}}]	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Irn-Bru ist für die leuchtend orange Farbe bekannt.	[]	Die Agenten studierten die Akte des schwer fassbaren Spions, der an seinen Tatorten stets eine eindeutige, visuelle Markierung hinterließ, weshalb höchste Alarmbereitschaft galt, denn der operative Codename Irn-Bru ist für die leuchtend orange Farbe bekannt.	5	['Die', 'Agenten', 'studierten', 'die', 'Akte', 'des', 'schwer', 'fassbaren', 'Spions', ',', 'der', 'an', 'seinen', 'Tatorten', 'stets', 'eine', 'eindeutige', ',', 'visuelle', 'Markierung', 'hinterließ', ',', 'weshalb', 'höchste', 'Alarmbereitschaft', 'galt', ',', 'denn', 'der', 'operative', 'Codename', 'Irn', '-', 'Bru', 'ist', 'für', 'die', 'leuchtend', 'orange', 'Farbe', 'bekannt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--e00045bc-5b19-48b9-80ba-e4684d458d1c-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['schwer fassbaren']}, 'id': '3e5aeb75-c00b-45c1-ad61-cb7f424b4503', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 261, 'output_tokens': 19, 'total_tokens': 1021, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['schwer fassbaren']}}]	['schwer fassbaren']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	['unter vier Augen']	Als angehender Optiker in der Praxis seines Vaters, wo die genaue Anpassung von Linsen und die Untersuchung von Netzhautschäden den Alltag bestimmten, war es so: Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	1	['Als', 'angehender', 'Optiker', 'in', 'der', 'Praxis', 'seines', 'Vaters', ',', 'wo', 'die', 'genaue', 'Anpassung', 'von', 'Linsen', 'und', 'die', 'Untersuchung', 'von', 'Netzhautschäden', 'den', 'Alltag', 'bestimmten', ',', 'war', 'es', 'so', ':', 'Oft', 'studierte', 'er', 'mit', 'seinem', 'Vater', 'unter', 'vier', 'Augen', ',', 'und', 'was', 'er', 'von', 'ihm', 'gehört', 'hatte', ',', 'schrieb', 'er', 'in', 'sein', 'persönliches', 'Notizbuch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--854558bb-bdae-4960-a964-5468b14bb0d1-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['unter vier Augen']}, 'id': '478d48d7-256c-48f5-9db0-f4c270077d58', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 265, 'output_tokens': 17, 'total_tokens': 704, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['unter vier Augen']}}]	['unter vier augen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
