sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	['den Weg geebnet']	['den Weg geebnet']	True	1	In einer Retrospektive ihrer Karriere als Stadtplanerin, die für den umstrittenen Ausbau der Infrastruktur in den besetzten Gebieten bekannt war, wurde ihr kontroverser Standpunkt hervorgehoben; 2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	['In', 'einer', 'Retrospektive', 'ihrer', 'Karriere', 'als', 'Stadtplanerin', ',', 'die', 'für', 'den', 'umstrittenen', 'Ausbau', 'der', 'Infrastruktur', 'in', 'den', 'besetzten', 'Gebieten', 'bekannt', 'war', ',', 'wurde', 'ihr', 'kontroverser', 'Standpunkt', 'hervorgehoben', ';', '2002', 'erklärte', 'sie', ',', 'die', 'palästinensischen', 'Terroranschläge', 'seien', 'zwar', 'nicht', 'zu', 'rechtfertigen', ',', 'doch', 'habe', 'die', 'israelische', 'Politik', 'ihnen', '„', 'den', 'Weg', 'geebnet', '“', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['den weg geebnet']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	['den Weg geebnet']	['den Weg geebnet']	True	2	Im Protokoll der Sonderkommission, die sowohl die Vergabe von Bauaufträgen für neue Transitrouten als auch die Ursachen der jüngsten Eskalation untersuchte, fand sich ihre Aussage; 2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	['Im', 'Protokoll', 'der', 'Sonderkommission', ',', 'die', 'sowohl', 'die', 'Vergabe', 'von', 'Bauaufträgen', 'für', 'neue', 'Transitrouten', 'als', 'auch', 'die', 'Ursachen', 'der', 'jüngsten', 'Eskalation', 'untersuchte', ',', 'fand', 'sich', 'ihre', 'Aussage', ';', '2002', 'erklärte', 'sie', ',', 'die', 'palästinensischen', 'Terroranschläge', 'seien', 'zwar', 'nicht', 'zu', 'rechtfertigen', ',', 'doch', 'habe', 'die', 'israelische', 'Politik', 'ihnen', '„', 'den', 'Weg', 'geebnet', '“', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['den weg geebnet']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	['den Weg geebnet']	['den Weg geebnet']	True	3	Nach dem Scheitern des Infrastrukturprojekts 'Wege zur Koexistenz', das neue Verbindungsstraßen schaffen sollte, aber stattdessen die Spannungen verschärfte, wurde ihre politische Analyse bekannt; 2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	"['Nach', 'dem', 'Scheitern', 'des', 'Infrastrukturprojekts', ""'"", 'Wege', 'zur', 'Koexistenz', ""'"", ',', 'das', 'neue', 'Verbindungsstraßen', 'schaffen', 'sollte', ',', 'aber', 'stattdessen', 'die', 'Spannungen', 'verschärfte', ',', 'wurde', 'ihre', 'politische', 'Analyse', 'bekannt', ';', '2002', 'erklärte', 'sie', ',', 'die', 'palästinensischen', 'Terroranschläge', 'seien', 'zwar', 'nicht', 'zu', 'rechtfertigen', ',', 'doch', 'habe', 'die', 'israelische', 'Politik', 'ihnen', '„', 'den', 'Weg', 'geebnet', '“', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['den weg geebnet']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.	['den Augen des Gesetzes']	['den Augen des Gesetzes']	True	1	Die Gruppe von Jurastudenten stand direkt vor der imposanten Statue der Justitia im Foyer des Gerichtsgebäudes, deren vergoldete Augenbinde das Licht reflektierte, während ihr Dozent über die Grundlagen des Verfassungsrechts sprach: „aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.“	['Die', 'Gruppe', 'von', 'Jurastudenten', 'stand', 'direkt', 'vor', 'der', 'imposanten', 'Statue', 'der', 'Justitia', 'im', 'Foyer', 'des', 'Gerichtsgebäudes', ',', 'deren', 'vergoldete', 'Augenbinde', 'das', 'Licht', 'reflektierte', ',', 'während', 'ihr', 'Dozent', 'über', 'die', 'Grundlagen', 'des', 'Verfassungsrechts', 'sprach', ':', '„', 'aber', 'in', 'der', 'Sichtweise', 'dieser', 'Verfassung', 'und', 'vor', 'den', 'Augen', 'des', 'Gesetzes', 'gibt', 'es', 'in', 'diesem', 'Land', 'keine', 'überlegene', ',', 'dominierende', ',', 'herrschende', 'Klasse', 'von', 'Bürgern', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['vor den augen des gesetzes']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.	['den Augen des Gesetzes']	['den Augen des Gesetzes']	True	2	Der berüchtigte Richter, von allen nur 'das Gesetz' genannt, war bekannt für seinen durchdringenden Blick, mit dem er jeden im Saal zu mustern schien, als der junge Pflichtverteidiger sich ihm direkt zuwandte, um seinen zentralen Punkt zu machen: „aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.“	"['Der', 'berüchtigte', 'Richter', ',', 'von', 'allen', 'nur', ""'"", 'das', 'Gesetz', ""'"", 'genannt', ',', 'war', 'bekannt', 'für', 'seinen', 'durchdringenden', 'Blick', ',', 'mit', 'dem', 'er', 'jeden', 'im', 'Saal', 'zu', 'mustern', 'schien', ',', 'als', 'der', 'junge', 'Pflichtverteidiger', 'sich', 'ihm', 'direkt', 'zuwandte', ',', 'um', 'seinen', 'zentralen', 'Punkt', 'zu', 'machen', ':', '„', 'aber', 'in', 'der', 'Sichtweise', 'dieser', 'Verfassung', 'und', 'vor', 'den', 'Augen', 'des', 'Gesetzes', 'gibt', 'es', 'in', 'diesem', 'Land', 'keine', 'überlegene', ',', 'dominierende', ',', 'herrschende', 'Klasse', 'von', 'Bürgern', '.', '“']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['vor den augen des gesetzes']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.	['den Augen des Gesetzes']	['den Augen des Gesetzes']	True	3	Die Künstlerkommission diskutierte den Entwurf für das neue Wandgemälde im Justizpalast, das eine allegorische Figur des Rechts mit großen, wachsamen Augen zeigte, die auf die darunter dargestellte Gesellschaft blickten. Darunter sollte stehen: „aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.“	['Die', 'Künstlerkommission', 'diskutierte', 'den', 'Entwurf', 'für', 'das', 'neue', 'Wandgemälde', 'im', 'Justizpalast', ',', 'das', 'eine', 'allegorische', 'Figur', 'des', 'Rechts', 'mit', 'großen', ',', 'wachsamen', 'Augen', 'zeigte', ',', 'die', 'auf', 'die', 'darunter', 'dargestellte', 'Gesellschaft', 'blickten', '.', 'Darunter', 'sollte', 'stehen', ':', '„', 'aber', 'in', 'der', 'Sichtweise', 'dieser', 'Verfassung', 'und', 'vor', 'den', 'Augen', 'des', 'Gesetzes', 'gibt', 'es', 'in', 'diesem', 'Land', 'keine', 'überlegene', ',', 'dominierende', ',', 'herrschende', 'Klasse', 'von', 'Bürgern', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['vor den augen']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!	['in Schach gehalten']	['in Schach gehalten']	True	1	In der Archäologie-Abteilung des Museums, vor einer Vitrine, die ein kunstvoll geschnitztes Zepter und ein antikes, schachähnliches Spielbrett zeigte, erklärte der Kurator den Fund mit einer Metapher: „das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!“	['In', 'der', 'Archäologie', '-', 'Abteilung', 'des', 'Museums', ',', 'vor', 'einer', 'Vitrine', ',', 'die', 'ein', 'kunstvoll', 'geschnitztes', 'Zepter', 'und', 'ein', 'antikes', ',', 'schachähnliches', 'Spielbrett', 'zeigte', ',', 'erklärte', 'der', 'Kurator', 'den', 'Fund', 'mit', 'einer', 'Metapher', ':', '„', 'das', 'ist', 'die', 'Zuchtrute', 'Gottes', ',', 'mit', 'der', 'Moses', 'sein', 'Volk', 'in', 'Schach', 'gehalten', 'hat', '!', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]	v1	german	['in schach']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
Das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!	['in Schach gehalten']	['in Schach gehalten']	True	2	Während der Podiumsdiskussion über strategische Führung in antiken Schachspielen, bei der ein Theologe die Exodus-Geschichte als ein großes strategisches Spiel analysierte, argumentierte er: „Das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!“	['Während', 'der', 'Podiumsdiskussion', 'über', 'strategische', 'Führung', 'in', 'antiken', 'Schachspielen', ',', 'bei', 'der', 'ein', 'Theologe', 'die', 'Exodus', '-', 'Geschichte', 'als', 'ein', 'großes', 'strategisches', 'Spiel', 'analysierte', ',', 'argumentierte', 'er', ':', '„', 'Das', 'ist', 'die', 'Zuchtrute', 'Gottes', ',', 'mit', 'der', 'Moses', 'sein', 'Volk', 'in', 'Schach', 'gehalten', 'hat', '!', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]	v1	german	['in schach gehalten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
Das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!	['in Schach gehalten']	['in Schach gehalten']	True	3	Der exzentrische Milliardär präsentierte stolz ein altes Holzstück neben einem Elfenbein-Schachspiel, dessen Figuren das Volk Israel darstellten, und legte es über die Figuren auf dem Brett. Für das Spiel erklärte er: „Das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!“	['Der', 'exzentrische', 'Milliardär', 'präsentierte', 'stolz', 'ein', 'altes', 'Holzstück', 'neben', 'einem', 'Elfenbein', '-', 'Schachspiel', ',', 'dessen', 'Figuren', 'das', 'Volk', 'Israel', 'darstellten', ',', 'und', 'legte', 'es', 'über', 'die', 'Figuren', 'auf', 'dem', 'Brett', '.', 'Für', 'das', 'Spiel', 'erklärte', 'er', ':', '„', 'Das', 'ist', 'die', 'Zuchtrute', 'Gottes', ',', 'mit', 'der', 'Moses', 'sein', 'Volk', 'in', 'Schach', 'gehalten', 'hat', '!', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]	v1	german	['in schach gehalten']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['Hand in Hand']	['Hand in Hand']	True	1	Während der großen Parade, wurde zur Überwindung von Barrieren eine symbolische Menschenkette gebildet und alle Teilnehmer fassten sich an den Fingern. Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['Während', 'der', 'großen', 'Parade', ',', 'wurde', 'zur', 'Überwindung', 'von', 'Barrieren', 'eine', 'symbolische', 'Menschenkette', 'gebildet', 'und', 'alle', 'Teilnehmer', 'fassten', 'sich', 'an', 'den', 'Fingern', '.', 'Behörden', 'und', 'die', 'Schwulenbewegung', 'arbeiteten', 'erfolgreich', 'Hand', 'in', 'Hand', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['hand in hand']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['Hand in Hand']	['Hand in Hand']	True	2	Bei der gemeinsamen Katastrophenschutzübung, wurde das richtige Vorgehen zum Bilden einer Rettungskette zur Bergung von Verletzten geübt. Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['Bei', 'der', 'gemeinsamen', 'Katastrophenschutzübung', ',', 'wurde', 'das', 'richtige', 'Vorgehen', 'zum', 'Bilden', 'einer', 'Rettungskette', 'zur', 'Bergung', 'von', 'Verletzten', 'geübt', '.', 'Behörden', 'und', 'die', 'Schwulenbewegung', 'arbeiteten', 'erfolgreich', 'Hand', 'in', 'Hand', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['hand in hand']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['Hand in Hand']	['Hand in Hand']	True	3	In der Kunstwerkstatt, gestalteten sie eine Skulptur als Symbol der Einheit und machten dabei Gipsabdrücke ihrer ineinander verschlungenen Finger. Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['In', 'der', 'Kunstwerkstatt', ',', 'gestalteten', 'sie', 'eine', 'Skulptur', 'als', 'Symbol', 'der', 'Einheit', 'und', 'machten', 'dabei', 'Gipsabdrücke', 'ihrer', 'ineinander', 'verschlungenen', 'Finger', '.', 'Behörden', 'und', 'die', 'Schwulenbewegung', 'arbeiteten', 'erfolgreich', 'Hand', 'in', 'Hand', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['hand in hand']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
